"sex","age","race","juv_fel_count","decile_score","juv_misd_count","juv_other_count","priors_count","days_b_screening_arrest","c_days_from_compas","c_charge_degree","is_recid","r_charge_degree","v_decile_score","v_score_text","score_text","class"
"2",21,"1",0,9,0,0,0,-1,1,"1",1,"1",9,"1","1",1
"2",36,"3",0,4,0,0,1,23,24,"1",1,"2",1,"2","2",0
"1",36,"1",0,1,0,0,1,0,1,"2",0,"3",1,"2","2",0
"2",26,"4",0,1,0,0,0,0,0,"2",0,"3",2,"2","2",0
"2",50,"1",0,8,0,2,24,0,1,"2",1,"2",8,"1","1",1
"2",47,"1",0,4,0,0,9,-1,1,"1",1,"1",2,"2","2",0
"2",49,"1",0,4,0,0,4,-26,26,"1",0,"3",1,"2","2",0
"2",39,"3",0,1,0,0,1,-15,15,"1",0,"3",1,"2","2",0
"2",22,"1",0,3,0,0,1,-1,1,"1",0,"3",5,"3","2",0
"2",35,"3",0,4,0,0,6,-1,1,"1",0,"3",4,"2","2",0
"1",40,"6",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"1",39,"1",0,4,0,0,1,-15,15,"1",0,"3",1,"2","2",0
"2",33,"6",0,7,0,0,3,-1,1,"1",0,"3",2,"2","3",0
"2",68,"1",0,2,0,0,1,-37,37,"1",0,"3",1,"2","2",0
"2",30,"6",0,2,0,0,0,0,0,"1",0,"3",3,"2","2",0
"2",56,"1",0,6,0,0,18,-4,3,"1",0,"3",1,"2","3",0
"1",52,"1",0,1,0,0,0,0,1,"2",0,"3",1,"2","2",0
"2",52,"3",1,7,0,0,18,-366,336,"1",0,"3",4,"2","3",0
"2",49,"3",0,6,0,0,0,0,1,"1",0,"3",6,"3","3",0
"2",35,"1",0,4,0,0,0,-1,1,"1",0,"3",3,"2","2",0
"2",20,"6",0,4,0,0,0,-1,1,"2",1,"2",7,"3","2",0
"2",27,"1",0,6,0,0,4,0,1,"2",1,"2",5,"3","3",0
"2",25,"1",0,6,0,0,3,0,0,"1",0,"3",4,"2","3",0
"2",37,"1",0,4,0,0,4,-1,1,"2",1,"2",4,"2","2",1
"1",26,"4",0,6,0,0,1,-4,5,"1",0,"3",3,"2","3",0
"2",23,"3",0,2,0,0,0,-2,3,"1",0,"3",4,"2","2",0
"2",23,"1",0,6,0,0,3,0,0,"2",1,"2",4,"2","3",0
"1",27,"1",0,5,0,0,3,-1,1,"2",1,"2",4,"2","3",0
"2",51,"4",0,1,0,0,1,-11,12,"1",0,"3",1,"2","2",0
"2",62,"3",0,-1,0,0,2,-20,20,"1",0,"3",1,"2","4",0
"1",29,"6",0,2,0,0,2,0,1,"2",1,"2",2,"2","2",0
"2",38,"3",0,4,0,0,1,-38,38,"1",0,"3",2,"2","2",0
"2",31,"1",0,6,3,4,15,-1,1,"1",1,"1",4,"2","3",0
"2",36,"1",0,1,0,0,3,-1,0,"1",0,"3",1,"2","2",0
"2",22,"3",0,2,1,0,2,-23,23,"1",0,"3",4,"2","2",0
"2",37,"1",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",37,"1",0,7,0,0,2,0,0,"1",0,"3",6,"3","3",0
"2",66,"1",0,2,0,0,5,-1,1,"1",1,"2",1,"2","2",0
"1",29,"1",0,5,0,0,1,7,146,"1",0,"3",4,"2","3",0
"1",38,"4",0,9,0,0,20,-1,1,"1",1,"1",3,"2","1",1
"2",39,"1",0,4,0,0,8,-1,1,"1",0,"3",3,"2","2",0
"2",33,"1",0,5,0,0,6,-1,1,"2",0,"3",4,"2","3",0
"2",47,"4",0,6,0,0,8,147,1,"1",1,"1",4,"2","3",0
"2",43,"4",0,1,0,0,1,-1,1,"2",1,"2",1,"2","2",0
"2",25,"1",0,3,0,0,1,-16,16,"1",0,"3",4,"2","2",0
"2",37,"6",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"1",28,"1",0,9,0,0,9,-12,12,"2",1,"1",9,"1","1",1
"2",58,"4",0,1,0,0,1,-11,11,"1",0,"3",1,"2","2",0
"2",24,"1",0,10,4,0,14,-1,1,"1",1,"1",10,"1","1",1
"2",25,"3",0,8,1,0,6,0,1,"1",1,"2",6,"3","1",1
"2",39,"4",0,1,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"2",57,"4",0,1,0,0,2,-6,6,"1",0,"3",1,"2","2",0
"2",24,"1",0,8,0,0,2,0,1,"2",1,"1",6,"3","1",0
"2",41,"1",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",42,"1",0,2,0,0,1,-17,17,"2",1,"2",2,"2","2",0
"1",28,"1",0,5,0,0,1,-43,43,"1",0,"3",5,"3","3",0
"2",66,"3",0,6,0,0,14,-1,493,"1",0,"3",5,"3","3",0
"2",51,"1",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",30,"4",0,8,0,0,7,269,146,"1",1,"2",7,"3","1",1
"2",25,"1",0,2,0,0,0,0,1,"1",1,"2",3,"2","2",1
"2",55,"1",0,5,0,0,1,-43,43,"1",0,"3",5,"3","3",0
"2",27,"1",0,2,0,0,1,-1,1,"1",0,"3",3,"2","2",0
"1",32,"6",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",25,"3",0,5,0,0,2,-1,1,"1",1,"2",4,"2","3",0
"2",29,"1",0,2,0,0,7,-1,1,"1",0,"3",6,"3","2",0
"1",29,"4",0,3,0,0,0,-3,3,"2",0,"3",2,"2","2",0
"1",29,"3",0,6,0,0,7,-1,1,"1",1,"1",3,"2","3",0
"2",26,"1",0,6,1,0,3,-1,1,"2",1,"2",5,"3","3",0
"2",56,"3",0,4,0,0,2,-4,4,"1",0,"3",1,"2","2",0
"2",31,"1",0,8,0,0,4,-1,1,"1",0,"3",8,"1","1",0
"2",19,"1",3,10,0,0,3,74,252,"1",1,"1",10,"1","1",0
"2",28,"1",0,9,1,0,6,-1,1,"1",1,"1",8,"1","1",1
"2",19,"1",0,4,0,0,0,-1,1,"1",1,"1",6,"3","2",0
"2",33,"4",0,1,0,0,0,-2,2,"2",0,"3",1,"2","2",0
"2",22,"1",0,3,0,0,0,-1,1,"1",0,"3",4,"2","2",0
"1",22,"1",0,4,0,0,1,-1,1,"1",0,"3",4,"2","2",0
"2",21,"3",0,3,0,0,0,-1,1,"1",0,"3",5,"3","2",0
"1",41,"3",0,8,0,0,11,0,1,"1",0,"3",8,"1","1",0
"2",27,"3",0,2,0,0,1,-1,1,"1",0,"3",3,"2","2",0
"2",37,"4",0,1,0,0,3,-1,1,"1",1,"2",2,"2","2",0
"2",31,"1",0,3,0,0,3,-1,1,"1",1,"2",2,"2","2",1
"2",34,"3",0,5,0,0,3,-1,1,"1",0,"3",5,"3","3",0
"2",28,"3",0,9,0,0,1,-1,1,"1",0,"3",3,"2","1",0
"2",53,"1",0,1,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"2",22,"3",0,7,0,0,4,-1,1,"1",1,"2",8,"1","3",0
"2",68,"3",0,1,0,0,2,-150,150,"1",0,"3",1,"2","2",0
"2",24,"1",0,6,0,1,3,-1,1,"1",1,"2",5,"3","3",0
"2",26,"1",0,10,0,0,3,0,0,"1",1,"1",8,"1","1",1
"1",40,"1",0,1,0,0,4,-1,1,"2",0,"3",1,"2","2",0
"2",26,"3",0,4,0,0,1,-1,382,"2",0,"3",5,"3","2",0
"2",21,"6",0,6,0,0,1,-137,138,"2",0,"3",5,"3","3",0
"2",26,"3",0,2,0,0,0,0,0,"1",0,"3",3,"2","2",0
"2",55,"3",0,9,0,0,33,-1,1,"1",1,"1",3,"2","1",0
"2",25,"3",0,2,0,0,0,-2,3,"2",0,"3",3,"2","2",0
"2",24,"1",0,9,0,2,1,-1,1,"2",1,"2",9,"1","1",0
"2",41,"1",2,10,0,0,18,-1,1,"2",1,"2",8,"1","1",0
"2",63,"1",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",54,"1",0,1,0,0,6,0,1,"1",1,"2",1,"2","2",0
"2",22,"1",0,4,0,0,0,-1,1,"1",1,"2",5,"3","2",0
"2",43,"1",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",59,"1",0,6,0,0,1,-1,1,"1",0,"3",3,"2","3",0
"2",44,"3",0,2,0,0,0,-1,1,"1",1,"2",1,"2","2",0
"2",28,"1",0,7,0,0,5,-1,1,"1",0,"3",3,"2","3",0
"2",24,"1",0,4,0,0,4,-1,1,"1",0,"3",5,"3","2",0
"1",33,"3",0,6,0,0,1,-5,5,"2",1,"2",3,"2","3",0
"2",50,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"1",34,"1",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"1",24,"1",0,3,0,0,0,-2,2,"1",0,"3",3,"2","2",0
"2",29,"1",1,9,0,0,3,-1,1,"1",1,"1",6,"3","1",0
"2",46,"3",0,1,0,0,0,0,0,"1",0,"3",1,"2","2",0
"2",31,"3",0,1,0,0,1,-36,36,"1",0,"3",1,"2","2",0
"2",24,"6",0,8,0,0,2,-49,49,"2",1,"2",4,"2","1",0
"2",25,"3",0,2,0,0,0,-1,1,"2",1,"1",2,"2","2",0
"1",27,"3",0,5,0,0,2,-1,1,"1",1,"1",3,"2","3",0
"2",69,"1",0,2,0,0,6,-1,1,"1",0,"3",1,"2","2",0
"2",36,"3",0,2,0,0,1,-1,1,"1",1,"2",3,"2","2",1
"2",26,"1",0,1,0,0,0,0,1,"1",0,"3",2,"2","2",0
"2",22,"1",0,7,0,0,0,-1,1,"1",0,"3",7,"3","3",0
"2",60,"6",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",39,"3",0,2,0,0,2,-1,1,"2",1,"2",2,"2","2",0
"2",43,"3",0,6,0,0,9,-2,2,"1",0,"3",1,"2","3",0
"2",43,"1",0,7,0,0,23,0,1,"1",0,"3",5,"3","3",0
"2",20,"3",0,8,0,3,1,-32,32,"1",1,"2",7,"3","1",0
"2",22,"1",0,5,0,0,5,-1,1,"1",0,"3",5,"3","3",0
"2",46,"3",0,1,0,0,6,22,31,"1",1,"2",1,"2","2",0
"1",51,"3",0,1,0,0,0,-2,2,"1",0,"3",1,"2","2",0
"2",22,"1",0,9,0,0,1,0,1,"1",1,"2",7,"3","1",0
"2",23,"1",0,7,0,0,0,0,1,"1",1,"1",5,"3","3",0
"2",40,"3",0,2,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"1",24,"3",0,9,0,1,2,-2,3,"1",0,"3",4,"2","1",0
"1",44,"1",0,7,0,0,4,-155,155,"1",0,"3",2,"2","3",0
"2",26,"1",0,4,0,0,4,624,72,"2",0,"3",6,"3","2",0
"2",27,"4",0,7,0,0,1,-1,1,"1",1,"1",4,"2","3",0
"2",49,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",46,"1",0,1,0,0,3,-1,1,"1",0,"3",1,"2","2",0
"2",25,"3",0,3,0,0,0,-1,1,"1",0,"3",4,"2","2",0
"2",30,"3",0,3,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"1",32,"4",0,5,0,1,8,-8,8,"2",1,"2",2,"2","3",1
"2",21,"4",0,7,1,0,2,-1,1,"1",1,"2",8,"1","3",1
"2",58,"1",0,6,0,0,16,-1,1,"1",1,"2",3,"2","3",0
"2",40,"1",10,3,0,0,14,-1,1,"2",0,"3",1,"2","2",0
"2",20,"1",0,10,0,0,0,-1,1,"1",1,"2",9,"1","1",0
"2",35,"3",0,6,0,0,1,-1,1,"1",0,"3",2,"2","3",0
"2",56,"1",0,2,0,0,3,-49,49,"2",0,"3",1,"2","2",0
"2",29,"1",0,1,0,0,1,-1,1,"2",1,"2",2,"2","2",0
"1",22,"3",0,5,0,0,2,-22,22,"2",0,"3",5,"3","3",0
"2",47,"1",0,10,0,0,18,-259,259,"1",0,"3",3,"2","1",0
"2",60,"1",0,6,0,0,0,-1,1,"1",0,"3",1,"2","3",0
"2",57,"1",0,1,0,0,2,-1,4620,"2",0,"3",1,"2","2",0
"2",23,"1",0,10,0,1,1,-1,1,"1",0,"3",8,"1","1",0
"1",29,"3",0,4,0,0,1,-1,1,"1",0,"3",3,"2","2",0
"2",27,"4",0,3,0,0,2,0,1,"1",0,"3",3,"2","2",0
"2",45,"1",0,1,0,0,0,-6,6,"2",0,"3",1,"2","2",0
"2",27,"1",0,1,0,0,1,-2,2,"1",0,"3",2,"2","2",0
"2",27,"1",0,8,0,0,8,0,0,"2",1,"2",7,"3","1",0
"1",48,"1",0,6,0,0,0,-1,1,"1",1,"2",1,"2","3",1
"1",26,"1",0,3,0,0,0,-1,1,"1",0,"3",3,"2","2",0
"2",45,"1",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",29,"1",0,8,0,0,1,-1,1,"1",0,"3",8,"1","1",0
"1",56,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",41,"1",1,6,0,0,18,0,0,"1",1,"2",8,"1","3",0
"2",53,"1",0,2,0,0,1,-1,1,"2",0,"3",2,"2","2",0
"2",26,"1",0,9,0,0,4,-1,1,"1",1,"2",7,"3","1",0
"2",34,"1",0,4,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"1",32,"1",0,8,0,0,5,-1,1,"1",0,"3",3,"2","1",0
"2",42,"1",0,4,0,0,0,-1,1,"1",0,"3",3,"2","2",0
"2",21,"4",1,8,0,0,1,-1,1,"1",1,"2",6,"3","1",1
"2",67,"3",0,1,0,0,5,-28,28,"1",0,"3",1,"2","2",0
"2",26,"6",0,2,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"2",29,"1",0,5,0,0,2,-1,635,"2",0,"3",3,"2","3",0
"1",39,"1",0,5,0,0,0,-1,1,"1",1,"2",2,"2","3",0
"2",59,"3",0,1,0,0,2,-1,1,"2",1,"2",1,"2","2",0
"2",40,"4",0,1,0,0,2,-5,5,"2",0,"3",1,"2","2",0
"1",25,"1",0,2,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"2",51,"1",0,3,0,0,16,-1,1,"2",1,"1",2,"2","2",0
"2",34,"1",0,8,0,0,0,-1,1,"2",0,"3",6,"3","1",0
"2",29,"1",0,10,0,0,6,-1,1,"1",1,"1",9,"1","1",0
"1",48,"3",0,5,0,0,0,-1,1,"1",0,"3",1,"2","3",0
"2",22,"1",0,3,0,1,0,0,1,"1",1,"1",6,"3","2",0
"2",23,"4",0,2,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"1",19,"4",0,5,0,0,0,0,1,"2",0,"3",6,"3","3",0
"2",24,"4",0,2,0,0,0,-1,1,"1",0,"3",3,"2","2",0
"2",26,"3",0,4,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"2",46,"3",0,3,0,0,1,-1,1,"1",0,"3",3,"2","2",0
"1",21,"1",1,10,0,0,4,122,154,"1",1,"1",9,"1","1",0
"2",31,"1",0,7,0,0,5,-1,1,"1",0,"3",4,"2","3",0
"1",32,"3",0,2,0,0,1,-1,1,"2",0,"3",1,"2","2",0
"2",30,"1",0,2,0,0,4,0,0,"1",0,"3",2,"2","2",0
"1",63,"1",0,1,0,0,1,0,1,"1",0,"3",1,"2","2",0
"1",29,"6",0,2,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"2",49,"1",0,3,0,0,1,0,0,"1",1,"2",1,"2","2",1
"1",44,"3",0,6,0,0,3,-1,1,"1",0,"3",2,"2","3",0
"2",21,"1",0,9,0,1,0,-1,1,"1",1,"1",9,"1","1",0
"2",75,"4",0,1,0,0,1,-112,111,"1",0,"3",1,"2","2",0
"2",25,"3",0,8,0,0,2,0,0,"2",0,"3",4,"2","1",0
"2",24,"3",0,2,0,0,0,0,0,"2",0,"3",3,"2","2",0
"2",37,"1",0,10,0,1,26,-1,1,"1",1,"1",8,"1","1",0
"2",32,"1",0,3,0,0,1,0,0,"2",0,"3",4,"2","2",0
"1",22,"1",0,4,0,0,1,-3,4,"2",0,"3",4,"2","2",0
"2",27,"1",0,8,0,0,1,-1,1,"1",0,"3",9,"1","1",0
"1",43,"3",0,2,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",48,"1",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",48,"1",0,7,0,0,7,-1,1,"1",1,"1",3,"2","3",0
"1",33,"1",0,3,0,0,0,0,1,"1",0,"3",2,"2","2",0
"2",38,"1",0,4,0,0,17,-1,1,"2",1,"1",1,"2","2",0
"2",31,"3",0,2,0,0,1,-16,16,"2",0,"3",2,"2","2",0
"2",59,"3",0,1,0,0,24,-36,36,"2",0,"3",1,"2","2",0
"2",31,"1",0,6,0,0,7,-2,2,"2",0,"3",4,"2","3",0
"1",20,"1",0,6,0,0,1,-1,1,"1",1,"2",7,"3","3",0
"2",39,"4",0,1,0,0,2,-113,114,"1",1,"2",2,"2","2",1
"2",21,"1",0,6,0,0,0,-1,1,"1",0,"3",7,"3","3",0
"2",23,"1",0,9,0,1,1,-10,10,"1",1,"1",8,"1","1",0
"2",29,"3",0,10,0,0,7,-1,1,"1",1,"2",8,"1","1",0
"1",66,"3",0,1,0,0,1,-46,46,"2",0,"3",1,"2","2",0
"2",37,"1",0,6,0,0,9,0,1,"1",1,"1",9,"1","3",1
"2",25,"1",0,9,0,1,7,-1,1,"2",1,"2",6,"3","1",0
"2",29,"3",0,6,0,0,12,0,0,"2",1,"1",4,"2","3",0
"2",21,"3",0,4,0,0,1,-1,1,"2",1,"2",7,"3","2",1
"1",22,"1",0,6,0,0,0,-1,1,"2",0,"3",6,"3","3",0
"2",56,"1",0,3,0,0,4,-50,50,"2",1,"1",1,"2","2",1
"2",22,"1",0,7,0,0,1,0,0,"1",1,"2",5,"3","3",0
"2",22,"1",0,3,0,0,0,-1,2,"2",1,"2",5,"3","2",1
"1",23,"3",0,6,0,0,0,-1,1,"1",1,"2",4,"2","3",0
"2",58,"3",0,3,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"2",23,"6",0,7,0,0,2,-1,1,"2",0,"3",9,"1","3",0
"2",21,"3",0,4,0,0,2,-1,1,"1",1,"2",6,"3","2",0
"2",24,"1",0,5,0,0,1,-1,1,"2",1,"2",7,"3","3",0
"2",38,"1",0,3,0,0,4,0,1,"1",0,"3",2,"2","2",0
"2",23,"1",0,7,0,0,1,-1,1,"1",1,"2",5,"3","3",1
"2",48,"4",0,1,0,0,1,-8,9,"2",0,"3",1,"2","2",0
"2",29,"3",0,1,0,0,1,-1,11,"2",0,"3",1,"2","2",0
"2",27,"4",0,4,0,0,1,284,1088,"1",1,"2",3,"2","2",1
"1",41,"3",0,7,0,0,3,-1,0,"1",0,"3",7,"3","3",0
"2",49,"3",0,1,0,0,1,-1,1,"2",0,"3",1,"2","2",0
"2",21,"1",0,8,0,1,0,0,1,"1",1,"2",7,"3","1",0
"2",31,"3",0,4,0,1,3,-1,1,"2",1,"2",2,"2","2",0
"2",25,"3",0,9,0,1,5,-1,1,"2",1,"2",8,"1","1",1
"2",29,"1",0,4,0,0,2,-1,1,"2",0,"3",2,"2","2",0
"2",30,"1",0,8,0,1,8,-42,42,"2",1,"1",4,"2","1",1
"2",27,"3",0,8,0,0,7,-1,3,"1",1,"2",6,"3","1",0
"1",52,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",20,"1",0,8,0,0,0,-1,1,"1",1,"1",7,"3","1",0
"2",23,"1",0,2,0,0,1,-45,45,"1",0,"3",3,"2","2",0
"2",52,"1",0,7,0,0,0,-1,1,"1",1,"2",7,"3","3",0
"2",51,"3",0,2,0,0,2,-14,14,"2",0,"3",3,"2","2",0
"2",39,"1",0,2,0,0,1,-88,88,"1",0,"3",1,"2","2",0
"1",35,"4",0,8,0,0,10,-40,40,"1",0,"3",5,"3","1",0
"2",20,"6",0,6,0,0,0,-1,1,"2",1,"2",9,"1","3",0
"2",26,"4",0,7,0,1,9,0,0,"1",1,"2",5,"3","3",0
"2",28,"1",0,6,0,1,5,-1,1,"2",0,"3",5,"3","3",0
"2",38,"1",0,2,0,0,3,-1,1,"1",0,"3",1,"2","2",0
"2",46,"3",3,6,1,0,9,-1,1,"1",0,"3",3,"2","3",0
"1",26,"1",0,2,0,0,2,-137,137,"1",0,"3",3,"2","2",0
"2",53,"1",0,6,0,0,11,-1,1,"1",0,"3",3,"2","3",0
"1",23,"1",0,8,0,0,4,-56,20,"2",1,"1",7,"3","1",0
"2",45,"4",0,1,0,0,6,-1,1,"1",1,"2",1,"2","2",1
"2",23,"1",0,7,0,0,0,-1,1,"1",0,"3",5,"3","3",0
"2",44,"1",0,10,0,0,4,-1,1,"1",0,"3",2,"2","1",0
"2",24,"1",0,5,0,0,3,0,0,"1",1,"2",3,"2","3",0
"2",20,"1",1,9,2,0,5,-1,1,"1",1,"2",9,"1","1",0
"2",64,"6",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",32,"1",0,1,0,0,0,0,1,"1",0,"3",2,"2","2",0
"2",21,"1",0,8,0,0,0,-1,1,"1",0,"3",8,"1","1",0
"2",39,"1",0,3,0,0,2,-1,1,"2",0,"3",3,"2","2",0
"1",20,"1",0,7,0,0,0,-1,1,"2",1,"2",7,"3","3",0
"2",31,"3",0,1,0,0,0,-2,2,"1",0,"3",1,"2","2",0
"1",38,"1",0,8,0,0,8,-1,1,"1",0,"3",3,"2","1",0
"2",49,"3",0,1,0,0,0,-3,3,"2",0,"3",1,"2","2",0
"2",43,"1",0,8,0,0,3,93,247,"1",1,"1",3,"2","1",0
"2",25,"3",0,6,0,0,0,-1,1,"1",0,"3",5,"3","3",0
"2",54,"1",0,7,0,0,2,-1,1,"2",0,"3",3,"2","3",0
"2",26,"3",0,4,0,0,1,-39,39,"1",0,"3",3,"2","2",0
"1",27,"1",0,3,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"2",28,"1",0,10,2,0,21,-1,1,"1",1,"1",10,"1","1",1
"2",67,"3",0,1,0,0,2,-80,80,"1",0,"3",1,"2","2",0
"2",21,"1",0,6,0,0,1,-1,1,"1",1,"2",6,"3","3",0
"1",51,"3",0,1,0,0,0,-1,1,"2",1,"2",1,"2","2",1
"2",29,"3",0,2,0,0,0,-1,1,"1",0,"3",3,"2","2",0
"1",30,"1",0,6,0,0,3,0,0,"1",1,"2",3,"2","3",1
"1",32,"1",0,2,0,0,3,-1,1,"1",1,"1",2,"2","2",0
"2",51,"3",0,4,0,0,3,-1,1,"1",0,"3",3,"2","2",0
"2",20,"1",0,9,1,1,4,-1,1,"1",1,"1",6,"3","1",0
"2",54,"3",0,1,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"2",44,"1",0,1,0,0,0,-1,1,"1",1,"2",1,"2","2",0
"2",51,"2",0,2,0,0,2,-1,1,"2",0,"3",2,"2","2",0
"2",34,"6",0,1,0,0,2,-1,3853,"2",0,"3",1,"2","2",0
"2",35,"1",0,2,0,0,7,-1,1,"1",1,"2",2,"2","2",0
"1",56,"1",0,1,0,0,0,0,1,"2",0,"3",1,"2","2",0
"1",37,"3",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"1",33,"1",0,4,0,0,1,-1,1,"1",0,"3",2,"2","2",0
"2",32,"1",0,8,0,0,4,-1,1,"1",1,"2",3,"2","1",0
"2",30,"1",0,3,0,0,9,-1,1,"1",1,"1",2,"2","2",0
"2",24,"1",1,10,0,0,10,75,0,"1",1,"1",5,"3","1",0
"2",44,"4",0,1,0,0,0,-2,2,"2",0,"3",1,"2","2",0
"2",48,"3",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"1",46,"3",0,8,0,0,2,-1,1,"1",0,"3",1,"2","1",0
"2",29,"1",0,10,0,0,16,-1,1,"1",1,"1",9,"1","1",0
"2",22,"1",0,8,0,1,0,-1,1,"1",1,"2",6,"3","1",0
"2",33,"1",0,1,0,0,0,-1,2,"1",0,"3",1,"2","2",0
"1",27,"1",0,6,0,1,3,0,1,"1",1,"1",5,"3","3",0
"2",40,"4",0,1,0,0,1,-1,1,"1",0,"3",2,"2","2",0
"1",20,"6",0,5,0,0,0,-1,1,"2",0,"3",7,"3","3",0
"1",25,"3",0,4,0,0,0,0,1,"1",1,"1",4,"2","2",0
"2",52,"1",0,2,0,0,5,-1,1,"1",0,"3",1,"2","2",0
"2",24,"1",0,10,1,0,8,-18,18,"1",1,"2",10,"1","1",0
"1",26,"3",0,3,0,0,2,0,1,"1",0,"3",3,"2","2",0
"2",19,"1",0,8,0,0,3,-1,1,"1",1,"1",8,"1","1",0
"2",47,"3",0,4,0,0,2,-7,7,"1",0,"3",1,"2","2",0
"2",35,"1",3,10,0,0,13,-1,1,"1",0,"3",5,"3","1",0
"2",35,"1",0,6,0,0,9,-1,1,"1",0,"3",3,"2","3",0
"1",24,"6",0,4,0,0,0,-1,1,"1",0,"3",4,"2","2",0
"2",32,"3",0,10,0,0,4,-1,2,"1",1,"2",8,"1","1",0
"2",24,"3",0,5,0,0,3,-1,1,"1",1,"2",4,"2","3",0
"2",49,"3",0,1,0,0,3,-1,1,"1",0,"3",1,"2","2",0
"2",22,"1",0,9,0,0,2,0,1,"1",1,"2",10,"1","1",0
"1",37,"1",0,1,0,0,2,-1,0,"1",0,"3",1,"2","2",0
"2",47,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",23,"1",0,4,0,0,2,-1,1,"1",1,"2",7,"3","2",0
"2",34,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",20,"1",1,8,0,0,1,27,268,"1",1,"1",6,"3","1",0
"2",21,"1",1,7,0,0,1,-1,1,"1",0,"3",8,"1","3",0
"1",28,"1",0,5,0,0,4,-1,1,"1",1,"2",2,"2","3",0
"1",48,"4",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"1",29,"1",0,2,0,0,1,0,0,"1",0,"3",2,"2","2",0
"1",29,"3",0,10,0,0,20,11,46,"1",1,"2",3,"2","1",0
"2",34,"1",0,4,0,0,0,0,0,"1",0,"3",4,"2","2",0
"2",59,"3",0,1,0,0,0,0,1,"2",0,"3",1,"2","2",0
"1",40,"1",0,5,0,0,1,-1,1,"1",0,"3",1,"2","3",0
"2",22,"6",0,5,0,0,0,-1,1,"1",1,"1",6,"3","3",0
"1",49,"1",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",31,"1",0,5,1,0,3,0,0,"1",0,"3",5,"3","3",0
"2",22,"3",0,5,0,1,2,-1,1,"2",1,"2",6,"3","3",0
"2",24,"1",0,3,0,0,0,0,2,"1",0,"3",4,"2","2",0
"1",28,"1",0,2,0,0,2,-1,1,"2",0,"3",2,"2","2",0
"2",22,"1",0,4,0,0,0,0,1,"1",0,"3",5,"3","2",0
"1",53,"3",0,1,0,0,3,-14,14,"2",1,"2",1,"2","2",0
"2",54,"1",0,1,0,0,1,-1,1,"2",0,"3",1,"2","2",0
"2",20,"1",0,7,0,1,1,-2,2,"2",1,"1",7,"3","3",0
"2",32,"4",0,3,0,0,0,-4,5,"1",0,"3",4,"2","2",0
"1",26,"1",0,9,0,0,4,-1,1,"1",1,"2",7,"3","1",0
"2",36,"3",0,3,0,0,4,-123,123,"1",1,"2",2,"2","2",0
"2",21,"4",0,2,0,0,1,-1,1,"1",0,"3",5,"3","2",0
"1",49,"1",0,6,0,0,7,-27,27,"1",0,"3",1,"2","3",0
"2",26,"1",0,6,1,1,12,-1,0,"1",0,"3",7,"3","3",0
"1",29,"1",0,8,0,3,9,-1,1,"2",1,"1",6,"3","1",0
"1",22,"3",0,3,0,0,0,-1,1,"1",0,"3",4,"2","2",0
"2",36,"3",0,7,0,0,9,-42,42,"1",0,"3",3,"2","3",0
"2",29,"4",0,2,0,0,4,0,1,"1",0,"3",2,"2","2",0
"2",19,"1",3,9,0,0,2,-43,43,"1",1,"1",9,"1","1",0
