"priors_count.1","priors_count.2","priors_count.3","priors_count.4","priors_count.5","priors_count.6","priors_count.7","priors_count.8","two_year_recid.0","gender_factor.1","age_factor.1","age_factor.2","age_factor.3","race_factor.1","race_factor.2","race_factor.3","race_factor.4","race_factor.5","race_factor.6","crime_factor.1","target"
1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"1"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,"2"
0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,"1"
0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,"1"
0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,"1"
1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,"2"
0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,"1"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"2"
0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"1"
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,"2"
0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,"1"
0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"2"
0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,"1"
0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,"1"
0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,"2"
0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"1"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,"2"
0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,"1"
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"1"
0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,"2"
1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,"1"
0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"1"
0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"1"
0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,"2"
0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"1"
0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"2"
0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"1"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"2"
0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,"2"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"1"
0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"1"
0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"1"
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,"2"
1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,"1"
1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,"1"
0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,"1"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,"1"
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"2"
0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"1"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"1"
0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"1"
0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,"2"
1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"1"
0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"1"
0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,"2"
1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"2"
0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,"1"
1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"2"
0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,"1"
0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"2"
0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,"2"
0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"2"
0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"1"
0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,"1"
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"2"
0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,"2"
0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"2"
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,"1"
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"1"
0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,"2"
